time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,pressure_msl_mean,wind_speed_10m_min
2024-10-05,17.5,7.8,0.0,0.0,0.0,13.1,24.8,12.5,66,18,1022.3,5.3
2024-10-06,16.6,6.3,11.9,11.9,0.0,20.4,37.1,11.4,77,74,1016.3,3.7
2024-10-07,15.7,7.4,2.6,2.6,0.0,21.7,40.0,12.2,77,52,1008.3,11.3
2024-10-08,12.3,4.4,4.8,4.8,0.0,12.4,31.0,8.2,83,29,1010.5,4.4
2024-10-09,11.0,6.1,0.1,0.1,0.0,17.1,33.5,7.9,79,84,1010.8,5.7
2024-10-10,10.8,4.9,0.0,0.0,0.0,25.1,44.6,7.8,70,80,1015.9,12.2
2024-10-11,14.7,5.9,2.0,2.0,0.0,29.1,50.0,10.5,74,60,1011.3,13.8
2024-10-12,13.7,3.6,0.2,0.2,0.0,32.0,59.4,9.1,60,41,1010.6,6.7
2024-10-13,8.9,2.6,0.0,0.0,0.0,11.6,22.0,5.7,67,94,1013.8,3.8
2024-10-14,6.0,3.6,6.0,6.0,0.0,28.3,50.0,5.0,84,85,1007.9,5.5
2024-10-15,8.2,2.7,2.7,2.7,0.0,26.3,47.2,4.8,82,69,1007.2,13.5
2024-10-16,9.5,2.9,0.5,0.5,0.0,19.6,36.4,5.7,67,59,1015.0,8.0
2024-10-17,10.9,0.3,0.0,0.0,0.0,16.2,30.6,5.7,76,2,1024.7,6.5
2024-10-18,13.4,1.9,0.0,0.0,0.0,12.6,24.5,7.5,79,0,1030.9,5.1
2024-10-19,15.1,5.2,0.0,0.0,0.0,16.9,31.7,9.7,77,0,1030.4,11.4
2024-10-20,17.1,7.0,0.0,0.0,0.0,23.7,42.8,12.1,69,55,1021.5,12.2
2024-10-21,19.6,11.4,0.0,0.0,0.0,21.9,40.3,15.0,68,47,1017.5,6.6
2024-10-22,18.5,8.2,0.0,0.0,0.0,11.6,20.5,13.0,82,38,1021.6,1.8
2024-10-23,21.7,11.8,0.6,0.6,0.0,29.6,53.6,16.0,68,78,1010.3,11.3
2024-10-24,10.6,3.7,0.0,0.0,0.0,17.5,30.2,7.4,69,44,1018.1,4.7
2024-10-25,8.6,0.6,0.0,0.0,0.0,9.8,18.0,5.3,67,48,1018.9,0.8
2024-10-26,9.4,1.9,0.6,0.6,0.0,27.6,49.0,6.6,61,31,1017.0,10.5
2024-10-27,7.2,-2.4,0.2,0.2,0.0,31.4,56.2,2.9,53,36,1024.8,5.4
2024-10-28,4.4,-4.5,0.0,0.0,0.0,11.7,15.8,-0.6,52,14,1032.4,2.1
2024-10-29,10.5,-1.6,1.7,1.7,0.0,22.6,38.5,5.6,67,92,1027.8,8.7
2024-10-30,20.4,8.2,0.5,0.5,0.0,23.4,41.4,14.1,82,99,1018.2,12.0
2024-10-31,21.2,14.7,1.7,1.7,0.0,29.5,55.4,18.0,68,70,1010.4,19.3
2024-11-01,17.0,4.0,4.5,4.5,0.0,40.0,70.9,11.6,73,82,1010.9,13.7
2024-11-02,4.4,-1.1,0.0,0.0,0.0,17.1,32.8,2.7,56,64,1027.8,3.8
2024-11-03,3.7,-3.3,0.0,0.0,0.0,9.3,17.6,-0.1,75,41,1033.1,2.9
2024-11-04,6.1,-0.5,4.4,4.4,0.0,21.6,37.1,3.4,74,100,1027.8,4.9
2024-11-05,17.3,6.3,0.2,0.2,0.0,16.0,26.6,11.9,83,91,1013.9,8.3
2024-11-06,19.1,10.5,1.1,1.1,0.0,33.7,63.4,16.0,71,88,1008.8,4.3
2024-11-07,9.2,5.8,0.3,0.3,0.0,24.0,41.8,7.3,67,63,1016.3,1.8
2024-11-08,10.2,2.8,0.5,0.5,0.0,32.9,60.1,7.1,61,49,1009.8,19.8
2024-11-09,6.3,0.3,0.0,0.0,0.0,21.6,39.2,2.7,58,2,1025.7,6.8
2024-11-10,9.0,-0.4,1.5,1.5,0.0,13.7,23.0,4.2,71,72,1018.5,6.4
2024-11-11,10.8,4.7,13.1,13.1,0.0,28.7,52.9,8.1,90,96,999.4,9.9
2024-11-12,4.9,-0.6,2.0,2.0,0.0,23.2,51.5,2.3,65,46,1019.7,6.8
2024-11-13,1.0,-3.0,0.0,0.0,0.0,9.7,24.8,-1.2,62,0,1035.5,3.1
2024-11-14,2.7,-3.8,0.0,0.0,0.0,11.0,28.8,-1.1,57,85,1027.3,7.0
2024-11-15,5.1,-2.3,0.0,0.0,0.0,11.2,24.8,1.0,64,55,1014.9,3.3
2024-11-16,8.6,0.3,0.0,0.0,0.0,11.4,25.2,3.8,62,17,1011.9,5.5
2024-11-17,4.9,-0.7,0.0,0.0,0.0,7.4,20.9,2.2,70,56,1016.3,3.9
2024-11-18,8.6,2.9,1.3,1.3,0.0,13.7,36.0,5.2,81,70,1010.4,5.4
2024-11-19,9.3,1.7,0.0,0.0,0.0,10.3,23.8,4.7,82,34,1013.9,2.1
2024-11-20,7.6,-0.5,0.0,0.0,0.0,14.1,31.0,3.4,86,48,1010.5,1.7
2024-11-21,6.3,3.3,3.3,3.3,0.0,17.2,37.4,5.1,85,86,1004.6,8.6
2024-11-22,7.5,3.7,9.6,9.6,0.0,24.7,52.9,5.0,85,87,1000.2,14.0
2024-11-23,6.3,2.4,0.7,0.7,0.0,15.1,33.8,3.9,81,94,1000.9,5.5
2024-11-24,3.8,-0.8,0.1,0.0,0.07,24.2,62.6,1.4,69,90,1006.0,14.2
2024-11-25,3.1,-1.6,0.0,0.0,0.0,15.7,37.1,0.0,76,76,1015.9,1.7
2024-11-26,4.0,-2.0,8.8,8.4,0.28,18.0,38.2,0.8,90,91,1008.7,3.1
2024-11-27,3.8,0.7,0.0,0.0,0.0,23.4,58.7,2.2,68,82,1010.2,10.0
2024-11-28,1.4,-1.0,4.7,4.5,0.14,11.4,23.8,0.0,90,100,1008.0,4.5
2024-11-29,1.4,-2.4,0.7,0.3,0.28,13.7,39.6,-0.4,82,67,1006.3,5.7
2024-11-30,0.0,-1.7,1.0,0.0,0.7,15.5,40.0,-1.0,77,64,1007.9,11.2
2024-12-01,-1.0,-3.9,1.0,0.0,0.7,17.5,41.0,-2.1,76,91,1011.9,6.0
2024-12-02,-1.9,-4.9,0.2,0.0,0.14,13.4,33.5,-3.4,75,86,1018.1,6.1
2024-12-03,-1.6,-5.5,0.0,0.0,0.0,7.7,18.0,-3.4,66,89,1021.8,2.3
2024-12-04,-1.2,-6.5,3.0,0.1,2.03,19.5,46.1,-3.4,75,81,1013.9,3.8
2024-12-05,-0.2,-3.4,5.6,0.0,3.92,21.7,47.2,-1.5,86,96,997.0,5.9
2024-12-06,-5.4,-9.9,0.0,0.0,0.0,20.9,47.9,-8.7,70,60,1013.7,3.9
2024-12-07,-6.4,-12.2,1.4,0.0,0.98,11.5,21.6,-9.4,80,74,1015.0,1.9
2024-12-08,1.1,-7.5,10.7,0.4,7.21,20.7,43.6,-2.1,85,82,1003.6,7.3
2024-12-09,-4.1,-11.0,4.3,0.1,2.94,18.8,39.6,-8.5,84,92,1019.2,5.2
2024-12-10,1.8,-3.3,3.0,2.1,0.63,18.0,36.7,0.5,91,100,1015.0,2.3
2024-12-11,2.5,-0.4,21.2,20.8,0.28,20.1,43.9,1.6,95,100,1002.7,5.2
2024-12-12,-0.3,-8.6,4.0,0.4,2.59,29.4,64.1,-3.5,77,57,1009.6,15.1
2024-12-13,-7.3,-10.6,0.1,0.0,0.07,20.4,46.8,-8.9,71,13,1034.0,5.8
2024-12-14,-8.8,-13.7,0.0,0.0,0.0,7.1,16.2,-11.6,74,5,1047.9,0.2
2024-12-15,-8.5,-17.1,0.0,0.0,0.0,11.4,23.4,-12.3,82,85,1041.8,1.8
2024-12-16,2.7,-8.8,0.1,0.0,0.07,18.1,39.2,-1.4,85,99,1027.0,1.5
2024-12-17,5.3,1.2,8.9,8.9,0.0,30.0,65.9,3.4,85,85,1012.2,11.8
2024-12-18,1.9,-1.3,4.4,1.8,1.82,14.4,31.3,-0.0,91,99,1018.5,8.3
2024-12-19,-0.8,-11.6,0.2,0.1,0.07,14.6,33.8,-5.4,72,50,1023.7,5.7
2024-12-20,-8.6,-12.7,1.1,0.0,0.77,10.5,26.6,-10.4,71,100,1024.6,7.4
2024-12-21,-9.8,-16.8,0.3,0.0,0.21,12.9,30.6,-12.2,65,72,1020.9,9.2
2024-12-22,-12.3,-19.6,0.0,0.0,0.0,10.6,25.9,-16.0,61,2,1033.2,7.2
2024-12-23,-8.3,-17.0,3.7,0.0,2.59,11.4,24.5,-12.1,72,72,1032.9,0.2
2024-12-24,-7.4,-14.3,6.0,0.1,4.13,8.6,19.4,-10.4,87,48,1025.9,1.5
2024-12-25,-14.2,-19.0,0.0,0.0,0.0,8.7,17.6,-16.0,85,53,1032.8,0.2
2024-12-26,-13.5,-18.1,0.0,0.0,0.0,3.1,9.4,-15.3,88,100,1034.4,0.6
2024-12-27,-9.9,-13.6,0.0,0.0,0.0,6.7,18.4,-11.6,90,100,1031.6,0.0
2024-12-28,-2.9,-12.4,0.0,0.0,0.0,10.3,22.7,-7.6,90,97,1023.2,6.1
2024-12-29,5.6,-3.6,6.0,6.0,0.0,19.7,41.0,0.2,97,100,1015.0,1.5
2024-12-30,8.8,1.9,2.7,2.7,0.0,25.5,60.1,6.0,87,100,998.2,10.8
2024-12-31,3.7,-0.2,0.1,0.1,0.0,21.6,48.6,1.5,84,89,1007.7,1.4
